id,gc_content,g_fraction,t_fraction,gt_dinuc_fraction,length,label
neg_016830,0.5,0.2903225806451613,0.1935483870967742,0.01639344262295082,62,0
pos_002493,0.6792452830188679,0.39622641509433965,0.11320754716981132,0.07692307692307693,53,1
pos_003908,0.5526315789473685,0.39473684210526316,0.2631578947368421,0.16216216216216217,38,1
neg_014066,0.5425531914893617,0.19148936170212766,0.2765957446808511,0.053763440860215055,94,0
neg_008815,0.2857142857142857,0.0,0.2857142857142857,0.0,7,0
pos_003960,0.7272727272727273,0.6363636363636364,0.2727272727272727,0.3,11,1
neg_002750,0.0,0.0,0.0,0.0,56,0
neg_009792,0.3779527559055118,0.1968503937007874,0.3779527559055118,0.0873015873015873,127,0
pos_002392,0.41,0.27,0.38,0.10101010101010101,100,1
pos_009097,0.4935064935064935,0.36363636363636365,0.42857142857142855,0.2894736842105263,77,1
pos_017097,0.3968253968253968,0.3492063492063492,0.47619047619047616,0.2903225806451613,63,1
neg_008330,0.42857142857142855,0.2987012987012987,0.14285714285714285,0.02631578947368421,77,0
neg_013648,0.45454545454545453,0.45454545454545453,0.2727272727272727,0.2,11,0
pos_017193,0.5,0.4230769230769231,0.38461538461538464,0.24,26,1
neg_006186,0.5172413793103449,0.3275862068965517,0.13793103448275862,0.05263157894736842,58,0
neg_007810,0.36,0.21333333333333335,0.4533333333333333,0.08108108108108109,75,0
neg_013419,0.373134328358209,0.23880597014925373,0.2835820895522388,0.09090909090909091,67,0
pos_016963,0.5454545454545454,0.3246753246753247,0.33766233766233766,0.10526315789473684,77,1
neg_005159,0.41935483870967744,0.22580645161290322,0.3548387096774194,0.06666666666666667,31,0
pos_002713,0.5806451612903226,0.46774193548387094,0.3064516129032258,0.2459016393442623,62,1
pos_003142,0.48214285714285715,0.39285714285714285,0.32142857142857145,0.23636363636363636,56,1
pos_015479,0.410958904109589,0.273972602739726,0.4383561643835616,0.20833333333333334,73,1
pos_014954,0.6916666666666667,0.4583333333333333,0.225,0.13445378151260504,120,1
neg_001370,0.42105263157894735,0.15789473684210525,0.3157894736842105,0.05555555555555555,19,0
neg_003234,0.23076923076923078,0.09230769230769231,0.38461538461538464,0.0,65,0
pos_010673,0.6296296296296297,0.37037037037037035,0.2962962962962963,0.15384615384615385,27,1
pos_013585,0.4918032786885246,0.36065573770491804,0.4098360655737705,0.2,61,1
neg_003185,0.30612244897959184,0.19387755102040816,0.336734693877551,0.09278350515463918,98,0
pos_001582,0.4791666666666667,0.3333333333333333,0.3333333333333333,0.2127659574468085,48,1
pos_006820,0.5,0.4,0.4,0.4444444444444444,10,1
pos_004086,0.5955056179775281,0.3595505617977528,0.21348314606741572,0.07954545454545454,89,1
pos_018180,0.375,0.3125,0.5,0.26666666666666666,16,1
neg_009523,0.25,0.125,0.375,0.0,8,0
neg_014471,0.3968253968253968,0.2698412698412698,0.3492063492063492,0.06451612903225806,63,0
pos_011771,0.5,0.28125,0.375,0.06349206349206349,64,1
pos_015463,0.37037037037037035,0.25925925925925924,0.3950617283950617,0.1375,81,1
neg_009009,0.3394495412844037,0.1834862385321101,0.4036697247706422,0.037037037037037035,109,0
neg_015479,0.47368421052631576,0.24561403508771928,0.17543859649122806,0.017857142857142856,57,0
neg_002652,0.26666666666666666,0.06666666666666667,0.4,0.0,15,0
neg_015454,0.37777777777777777,0.2222222222222222,0.37777777777777777,0.11363636363636363,45,0
neg_001638,0.3469387755102041,0.15306122448979592,0.2653061224489796,0.030927835051546393,98,0
pos_017755,0.5753424657534246,0.3424657534246575,0.3287671232876712,0.18055555555555555,73,1
pos_004908,0.4897959183673469,0.336734693877551,0.336734693877551,0.23711340206185566,98,1
neg_016318,0.6086956521739131,0.391304347826087,0.13043478260869565,0.09090909090909091,23,0
neg_005439,0.2619047619047619,0.14285714285714285,0.4603174603174603,0.08,126,0
pos_008036,0.4583333333333333,0.25,0.3229166666666667,0.17894736842105263,96,1
pos_005693,0.5142857142857142,0.4857142857142857,0.3142857142857143,0.2898550724637681,70,1
neg_014200,0.4489795918367347,0.24489795918367346,0.3469387755102041,0.0625,49,0
pos_002945,0.5913978494623656,0.45161290322580644,0.21505376344086022,0.14130434782608695,93,1
neg_017982,0.31746031746031744,0.15873015873015872,0.5238095238095238,0.0967741935483871,63,0
neg_004484,0.3917525773195876,0.24742268041237114,0.3711340206185567,0.08333333333333333,97,0
pos_009888,0.4,0.3764705882352941,0.4588235294117647,0.30952380952380953,85,1
neg_003119,0.32051282051282054,0.16666666666666666,0.2692307692307692,0.025974025974025976,78,0
pos_008867,0.3684210526315789,0.2631578947368421,0.3684210526315789,0.16666666666666666,19,1
neg_000702,0.34545454545454546,0.10909090909090909,0.21818181818181817,0.0,55,0
neg_018888,0.3522727272727273,0.11363636363636363,0.32954545454545453,0.022988505747126436,88,0
pos_002455,0.5316455696202531,0.3924050632911392,0.34177215189873417,0.24358974358974358,79,1
pos_013273,0.47674418604651164,0.3488372093023256,0.3488372093023256,0.21176470588235294,86,1
pos_014696,0.6388888888888888,0.2222222222222222,0.25,0.05714285714285714,36,1
neg_002978,0.48717948717948717,0.20512820512820512,0.23076923076923078,0.02631578947368421,39,0
pos_009302,0.5555555555555556,0.3055555555555556,0.3333333333333333,0.17142857142857143,36,1
neg_013089,0.18518518518518517,0.07407407407407407,0.46296296296296297,0.03773584905660377,54,0
pos_018867,0.5833333333333334,0.16666666666666666,0.20833333333333334,0.08695652173913043,24,1
pos_018226,0.42168674698795183,0.3253012048192771,0.4939759036144578,0.25609756097560976,83,1
neg_017059,0.0,0.0,0.0,0.0,4,0
pos_000419,0.43636363636363634,0.2545454545454545,0.32727272727272727,0.12962962962962962,55,1
pos_014581,0.3723404255319149,0.3191489361702128,0.35106382978723405,0.17204301075268819,94,1
pos_002966,0.5833333333333334,0.3055555555555556,0.3055555555555556,0.11214953271028037,108,1
neg_014268,0.4411764705882353,0.3235294117647059,0.2647058823529412,0.09090909090909091,34,0
neg_005989,0.49382716049382713,0.20987654320987653,0.32098765432098764,0.05,81,0
neg_010068,0.32142857142857145,0.11904761904761904,0.39285714285714285,0.012048192771084338,84,0
pos_015939,0.5054945054945055,0.38461538461538464,0.32967032967032966,0.18888888888888888,91,1
neg_006551,0.4661016949152542,0.1694915254237288,0.1864406779661017,0.02564102564102564,118,0
pos_009126,0.46987951807228917,0.37349397590361444,0.40963855421686746,0.3048780487804878,83,1
pos_013847,0.43243243243243246,0.2972972972972973,0.4189189189189189,0.2054794520547945,74,1
neg_011706,0.2982456140350877,0.17543859649122806,0.24561403508771928,0.03571428571428571,57,0
neg_010515,0.5384615384615384,0.38461538461538464,0.3076923076923077,0.0,13,0
neg_018489,0.37333333333333335,0.14666666666666667,0.24,0.02702702702702703,75,0
neg_016268,0.0,0.0,0.0,0.0,17,0
neg_018955,0.3389830508474576,0.15254237288135594,0.288135593220339,0.034482758620689655,59,0
pos_003852,0.4044943820224719,0.3258426966292135,0.4157303370786517,0.25,89,1
neg_001339,0.375,0.2,0.275,0.02564102564102564,40,0
pos_007676,0.35,0.25,0.4,0.1282051282051282,40,1
neg_018564,0.42574257425742573,0.24752475247524752,0.21782178217821782,0.06,101,0
neg_007994,0.4956521739130435,0.2608695652173913,0.26956521739130435,0.06140350877192982,115,0
neg_000845,0.4,0.3,0.3,0.057971014492753624,70,0
pos_015105,0.5531914893617021,0.3404255319148936,0.2765957446808511,0.10869565217391304,47,1
pos_010029,0.4423076923076923,0.3173076923076923,0.41346153846153844,0.24271844660194175,104,1
pos_008877,0.4714285714285714,0.32857142857142857,0.4,0.17391304347826086,70,1
neg_011107,0.38461538461538464,0.2564102564102564,0.32051282051282054,0.11688311688311688,78,0
neg_006229,0.5875,0.25,0.2125,0.05063291139240506,80,0
pos_002191,0.6774193548387096,0.41935483870967744,0.25806451612903225,0.19672131147540983,62,1
pos_013596,0.43010752688172044,0.24731182795698925,0.3978494623655914,0.16304347826086957,93,1
neg_017385,0.6363636363636364,0.2727272727272727,0.36363636363636365,0.1,11,0
neg_001911,0.41836734693877553,0.17346938775510204,0.25510204081632654,0.05154639175257732,98,0
neg_000908,0.22857142857142856,0.10476190476190476,0.2761904761904762,0.038461538461538464,105,0
pos_016401,0.5675675675675675,0.35135135135135137,0.2702702702702703,0.1506849315068493,74,1
pos_005524,0.6,0.36,0.24,0.20833333333333334,25,1
pos_011233,0.5,0.5,0.25,0.0,8,1
pos_015554,0.5,0.4166666666666667,0.4166666666666667,0.36363636363636365,12,1
pos_004274,0.6153846153846154,0.4,0.2153846153846154,0.09375,65,1
neg_017009,0.6833333333333333,0.48333333333333334,0.16666666666666666,0.06779661016949153,60,0
pos_011591,0.625,0.1875,0.125,0.0,16,1
neg_011849,0.41237113402061853,0.24742268041237114,0.26804123711340205,0.08333333333333333,97,0
neg_016415,0.3333333333333333,0.05555555555555555,0.3888888888888889,0.058823529411764705,18,0
pos_004529,0.5581395348837209,0.4883720930232558,0.38372093023255816,0.2235294117647059,86,1
neg_000600,0.32432432432432434,0.17567567567567569,0.47297297297297297,0.1232876712328767,74,0
pos_010791,0.55,0.45,0.35,0.3157894736842105,20,1
neg_007057,0.2727272727272727,0.0,0.5454545454545454,0.0,11,0
neg_000434,0.75,0.25,0.25,0.0,4,0
neg_014111,0.5098039215686274,0.2549019607843137,0.09803921568627451,0.04,51,0
pos_008359,0.6638655462184874,0.42016806722689076,0.25210084033613445,0.11864406779661017,119,1
pos_011646,0.4444444444444444,0.2916666666666667,0.3194444444444444,0.16901408450704225,72,1
neg_005109,0.27419354838709675,0.1935483870967742,0.2903225806451613,0.03278688524590164,62,0
pos_009991,0.40963855421686746,0.3373493975903614,0.40963855421686746,0.2926829268292683,83,1
pos_004067,0.5,0.375,0.425,0.3333333333333333,40,1
neg_018254,0.5773195876288659,0.26804123711340205,0.21649484536082475,0.0625,97,0
pos_010838,0.45121951219512196,0.3048780487804878,0.34146341463414637,0.18518518518518517,82,1
neg_017046,0.4230769230769231,0.22115384615384615,0.3557692307692308,0.06796116504854369,104,0
pos_015959,0.4305555555555556,0.3611111111111111,0.4166666666666667,0.30985915492957744,72,1
pos_005660,0.5142857142857142,0.37857142857142856,0.40714285714285714,0.2446043165467626,140,1
neg_002127,0.75,0.25,0.25,0.0,4,0
pos_000512,0.5962732919254659,0.422360248447205,0.16770186335403728,0.05625,161,1
neg_018253,0.5384615384615384,0.1282051282051282,0.28205128205128205,0.05263157894736842,39,0
pos_015185,0.5714285714285714,0.37662337662337664,0.3116883116883117,0.18421052631578946,77,1
neg_011362,0.3561643835616438,0.136986301369863,0.3835616438356164,0.05555555555555555,73,0
pos_006188,0.45,0.325,0.475,0.15384615384615385,40,1
neg_019423,0.4528301886792453,0.18867924528301888,0.3584905660377358,0.019230769230769232,53,0
pos_018415,0.47058823529411764,0.3431372549019608,0.45098039215686275,0.2376237623762376,102,1
neg_012829,0.4845360824742268,0.2268041237113402,0.25773195876288657,0.07291666666666667,97,0
neg_014831,0.0,0.0,0.0,0.0,62,0
neg_008611,0.4666666666666667,0.21481481481481482,0.35555555555555557,0.05223880597014925,135,0
neg_017534,0.3333333333333333,0.16666666666666666,0.4166666666666667,0.02127659574468085,48,0
neg_016241,0.36666666666666664,0.26666666666666666,0.3,0.06779661016949153,60,0
neg_002680,0.5053763440860215,0.22580645161290322,0.23655913978494625,0.043478260869565216,93,0
neg_008180,0.2553191489361702,0.1595744680851064,0.3723404255319149,0.06451612903225806,94,0
pos_006193,0.5396825396825397,0.5396825396825397,0.2857142857142857,0.16129032258064516,63,1
neg_007030,0.4177215189873418,0.20253164556962025,0.26582278481012656,0.01282051282051282,79,0
neg_012976,0.44285714285714284,0.08571428571428572,0.4714285714285714,0.057971014492753624,70,0
neg_000044,0.44776119402985076,0.23880597014925373,0.26865671641791045,0.045454545454545456,67,0
neg_000583,0.4574468085106383,0.2978723404255319,0.2553191489361702,0.08602150537634409,94,0
pos_011820,0.6842105263157895,0.45614035087719296,0.22807017543859648,0.16071428571428573,57,1
neg_005438,0.5072463768115942,0.36231884057971014,0.18840579710144928,0.08823529411764706,69,0
neg_000555,0.2711864406779661,0.13559322033898305,0.3728813559322034,0.05172413793103448,59,0
neg_016757,0.3888888888888889,0.18518518518518517,0.3333333333333333,0.05660377358490566,54,0
pos_008476,0.5757575757575758,0.42424242424242425,0.32323232323232326,0.23469387755102042,99,1
pos_006347,0.5,0.35185185185185186,0.48148148148148145,0.2830188679245283,54,1
pos_000704,0.6976744186046512,0.47674418604651164,0.18604651162790697,0.11764705882352941,86,1
pos_014778,0.4845360824742268,0.36082474226804123,0.4329896907216495,0.28125,97,1
pos_010645,0.5319148936170213,0.48936170212765956,0.2978723404255319,0.22580645161290322,94,1
pos_001814,0.5441176470588235,0.39705882352941174,0.3088235294117647,0.19402985074626866,68,1
pos_012048,0.4444444444444444,0.2777777777777778,0.2777777777777778,0.14285714285714285,36,1
pos_017534,0.42857142857142855,0.21428571428571427,0.42857142857142855,0.07692307692307693,14,1
pos_007595,0.4533333333333333,0.32,0.38666666666666666,0.12162162162162163,75,1
neg_011758,0.3142857142857143,0.15714285714285714,0.4,0.0,70,0
pos_012799,0.4444444444444444,0.2222222222222222,0.4444444444444444,0.058823529411764705,18,1
neg_014737,0.4782608695652174,0.32608695652173914,0.2608695652173913,0.06666666666666667,46,0
pos_014583,0.6,0.47692307692307695,0.4,0.34375,65,1
neg_013629,0.11764705882352941,0.11764705882352941,0.5294117647058824,0.0625,17,0
pos_004120,0.5357142857142857,0.5,0.21428571428571427,0.2222222222222222,28,1
pos_008751,0.5813953488372093,0.43410852713178294,0.23255813953488372,0.1328125,129,1
pos_015453,0.4186046511627907,0.36046511627906974,0.46511627906976744,0.32941176470588235,86,1
pos_012335,0.4126984126984127,0.36507936507936506,0.49206349206349204,0.3548387096774194,63,1
pos_017127,0.5,0.4090909090909091,0.38636363636363635,0.3023255813953488,44,1
neg_003116,0.6,0.26666666666666666,0.16666666666666666,0.06896551724137931,30,0
pos_004910,0.3333333333333333,0.2549019607843137,0.4019607843137255,0.1782178217821782,102,1
neg_011860,0.7222222222222222,0.16666666666666666,0.16666666666666666,0.0,18,0
pos_004987,0.4482758620689655,0.41379310344827586,0.3793103448275862,0.35714285714285715,29,1
pos_004512,0.6956521739130435,0.3695652173913043,0.17391304347826086,0.13333333333333333,46,1
pos_013555,0.453781512605042,0.29411764705882354,0.3445378151260504,0.09322033898305085,119,1
neg_010171,0.3595505617977528,0.23595505617977527,0.25842696629213485,0.045454545454545456,89,0
pos_002826,0.6447368421052632,0.35526315789473684,0.2236842105263158,0.08,76,1
pos_000228,0.4883720930232558,0.3953488372093023,0.4186046511627907,0.23809523809523808,43,1
neg_001544,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.1,11,0
pos_000291,0.6233766233766234,0.4805194805194805,0.23376623376623376,0.15789473684210525,77,1
neg_004177,0.49206349206349204,0.2222222222222222,0.4126984126984127,0.12903225806451613,63,0
pos_013894,0.38202247191011235,0.24719101123595505,0.42696629213483145,0.20454545454545456,89,1
pos_013444,0.4084507042253521,0.30985915492957744,0.38028169014084506,0.17142857142857143,71,1
neg_018319,0.6212121212121212,0.22727272727272727,0.21212121212121213,0.015384615384615385,66,0
pos_018567,0.6410256410256411,0.28205128205128205,0.15384615384615385,0.05263157894736842,39,1
neg_017019,0.3972602739726027,0.1780821917808219,0.2328767123287671,0.013888888888888888,73,0
neg_005787,0.3018867924528302,0.11320754716981132,0.4339622641509434,0.057692307692307696,53,0
pos_010315,0.6165413533834586,0.39849624060150374,0.3007518796992481,0.18181818181818182,133,1
pos_008936,0.68,0.36,0.28,0.08333333333333333,25,1
neg_012175,0.4069767441860465,0.23255813953488372,0.4418604651162791,0.07058823529411765,86,0
neg_009640,0.5769230769230769,0.1346153846153846,0.2692307692307692,0.058823529411764705,52,0
neg_016786,0.5689655172413793,0.27586206896551724,0.25862068965517243,0.05263157894736842,58,0
pos_008747,0.4752475247524752,0.31683168316831684,0.32673267326732675,0.21,101,1
pos_002933,0.5757575757575758,0.22727272727272727,0.30303030303030304,0.015384615384615385,66,1
pos_014814,0.5670103092783505,0.38144329896907214,0.3402061855670103,0.2916666666666667,97,1
pos_016379,0.38666666666666666,0.28,0.4266666666666667,0.1891891891891892,75,1
neg_001791,0.35555555555555557,0.18888888888888888,0.3111111111111111,0.033707865168539325,90,0
neg_000250,0.21052631578947367,0.14035087719298245,0.5263157894736842,0.08928571428571429,57,0
neg_016599,0.38461538461538464,0.23076923076923078,0.3076923076923077,0.08333333333333333,13,0
pos_012445,0.5107913669064749,0.31654676258992803,0.2589928057553957,0.11594202898550725,139,1
neg_017060,0.6507936507936508,0.38095238095238093,0.12698412698412698,0.03225806451612903,63,0
neg_013886,0.42857142857142855,0.14285714285714285,0.19047619047619047,0.024390243902439025,42,0
neg_018441,0.0,0.0,0.0,0.0,109,0
neg_016316,0.3898305084745763,0.211864406779661,0.2627118644067797,0.03418803418803419,118,0
neg_000859,0.4155844155844156,0.11688311688311688,0.2597402597402597,0.013157894736842105,77,0
pos_011490,0.5714285714285714,0.37142857142857144,0.3142857142857143,0.23529411764705882,35,1
neg_003213,0.4186046511627907,0.27906976744186046,0.3953488372093023,0.14285714285714285,43,0
pos_008835,0.5833333333333334,0.5833333333333334,0.3541666666666667,0.23404255319148937,48,1
pos_011135,0.45161290322580644,0.3548387096774194,0.3870967741935484,0.22950819672131148,62,1
pos_011197,0.5555555555555556,0.37037037037037035,0.2716049382716049,0.075,81,1
neg_000644,0.3333333333333333,0.13333333333333333,0.43333333333333335,0.034482758620689655,30,0
pos_000726,0.5402298850574713,0.2988505747126437,0.3793103448275862,0.20930232558139536,87,1
pos_013097,0.3333333333333333,0.22916666666666666,0.3854166666666667,0.17894736842105263,96,1
neg_015999,0.5185185185185185,0.18518518518518517,0.25,0.028037383177570093,108,0
pos_016922,0.5238095238095238,0.2857142857142857,0.38095238095238093,0.15,21,1
neg_003788,0.5454545454545454,0.23376623376623376,0.2857142857142857,0.013157894736842105,77,0
neg_008310,0.28,0.12,0.36,0.08333333333333333,25,0
pos_012290,0.5675675675675675,0.36486486486486486,0.2702702702702703,0.1506849315068493,74,1
pos_006497,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.375,9,1
pos_001018,0.5471698113207547,0.4339622641509434,0.3018867924528302,0.19230769230769232,53,1
pos_012672,0.4918032786885246,0.4098360655737705,0.3114754098360656,0.2,61,1
pos_010058,0.39490445859872614,0.29936305732484075,0.45222929936305734,0.20512820512820512,157,1
neg_011380,0.3611111111111111,0.16666666666666666,0.32407407407407407,0.056074766355140186,108,0
neg_007664,0.0,0.0,0.0,0.0,90,0
pos_012492,0.4339622641509434,0.37735849056603776,0.4716981132075472,0.3269230769230769,53,1
pos_017663,0.7142857142857143,0.5714285714285714,0.14285714285714285,0.0,21,1
neg_003707,0.5416666666666666,0.3541666666666667,0.1875,0.0425531914893617,48,0
neg_011558,0.30985915492957744,0.14084507042253522,0.4084507042253521,0.05714285714285714,71,0
pos_002243,0.5303030303030303,0.44696969696969696,0.2878787878787879,0.16793893129770993,132,1
pos_012428,0.4714285714285714,0.37142857142857144,0.32857142857142857,0.2608695652173913,70,1
pos_007019,0.5581395348837209,0.47674418604651164,0.2558139534883721,0.15294117647058825,86,1
neg_000636,0.2,0.13333333333333333,0.2,0.0,15,0
pos_003695,0.39215686274509803,0.3137254901960784,0.4117647058823529,0.22,51,1
pos_017828,0.4430379746835443,0.3291139240506329,0.3037974683544304,0.10256410256410256,79,1
pos_005842,0.4657534246575342,0.3561643835616438,0.3835616438356164,0.25,73,1
pos_014399,0.5238095238095238,0.3619047619047619,0.3619047619047619,0.25,105,1
pos_012120,0.5660377358490566,0.3584905660377358,0.22641509433962265,0.09615384615384616,53,1
neg_001979,0.3305084745762712,0.1440677966101695,0.4067796610169492,0.03418803418803419,118,0
neg_015715,0.6078431372549019,0.4117647058823529,0.1568627450980392,0.06,51,0
neg_007905,0.36363636363636365,0.19696969696969696,0.30303030303030304,0.046153846153846156,66,0
pos_003635,0.43478260869565216,0.33043478260869563,0.3565217391304348,0.22807017543859648,115,1
pos_003390,0.36507936507936506,0.30158730158730157,0.4126984126984127,0.20967741935483872,63,1
neg_014343,0.5844155844155844,0.3246753246753247,0.2077922077922078,0.05263157894736842,77,0
neg_006198,0.30612244897959184,0.1836734693877551,0.19387755102040816,0.041237113402061855,98,0
neg_016913,0.30434782608695654,0.17391304347826086,0.33695652173913043,0.054945054945054944,92,0
neg_011579,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,9,0
neg_016306,0.40298507462686567,0.23880597014925373,0.34328358208955223,0.10606060606060606,67,0
pos_008525,0.5294117647058824,0.2647058823529412,0.4117647058823529,0.21212121212121213,34,1
neg_016942,0.5714285714285714,0.3333333333333333,0.19047619047619047,0.1,21,0
neg_019218,0.49019607843137253,0.21568627450980393,0.19607843137254902,0.0,51,0
pos_013096,0.5471698113207547,0.22641509433962265,0.3018867924528302,0.1346153846153846,53,1
neg_019067,0.28,0.13,0.42,0.04040404040404041,100,0
pos_019070,0.5982905982905983,0.4358974358974359,0.27350427350427353,0.1896551724137931,117,1
pos_018845,0.5306122448979592,0.41836734693877553,0.37755102040816324,0.26804123711340205,98,1
pos_005527,0.5806451612903226,0.3548387096774194,0.24193548387096775,0.19672131147540983,62,1
pos_011312,0.375,0.33035714285714285,0.2857142857142857,0.04504504504504504,112,1
neg_010743,0.38636363636363635,0.18181818181818182,0.3409090909090909,0.09302325581395349,44,0
pos_014988,0.5308641975308642,0.5061728395061729,0.16049382716049382,0.15,81,1
pos_003462,0.3875,0.2625,0.4,0.24050632911392406,80,1
neg_010259,0.39436619718309857,0.2535211267605634,0.2535211267605634,0.05714285714285714,71,0
neg_000619,0.375,0.1875,0.28125,0.03225806451612903,32,0
pos_001265,0.3333333333333333,0.26666666666666666,0.5111111111111111,0.1797752808988764,90,1
pos_004269,0.625,0.3958333333333333,0.2708333333333333,0.06382978723404255,48,1
neg_019316,0.42276422764227645,0.3089430894308943,0.2601626016260163,0.07377049180327869,123,0
pos_016093,0.4166666666666667,0.40625,0.3645833333333333,0.12631578947368421,96,1
neg_013515,0.0,0.0,0.0,0.0,75,0
neg_013274,0.45161290322580644,0.3548387096774194,0.0967741935483871,0.03333333333333333,31,0
pos_003220,0.4418604651162791,0.3023255813953488,0.32558139534883723,0.14285714285714285,43,1
pos_008709,0.5769230769230769,0.3076923076923077,0.3076923076923077,0.09803921568627451,52,1
neg_013525,0.47297297297297297,0.25675675675675674,0.28378378378378377,0.0821917808219178,74,0
pos_014115,0.39436619718309857,0.323943661971831,0.4084507042253521,0.21428571428571427,71,1
pos_016950,0.5119047619047619,0.38095238095238093,0.17857142857142858,0.024096385542168676,84,1
neg_014341,0.3235294117647059,0.19117647058823528,0.4117647058823529,0.04477611940298507,68,0
neg_006772,0.5925925925925926,0.2962962962962963,0.14814814814814814,0.038461538461538464,27,0
neg_017490,0.22784810126582278,0.11392405063291139,0.43037974683544306,0.01282051282051282,79,0
pos_010198,0.4266666666666667,0.25333333333333335,0.4266666666666667,0.1891891891891892,75,1
pos_017003,0.5714285714285714,0.35714285714285715,0.25,0.14814814814814814,28,1
pos_011931,0.5945945945945946,0.4594594594594595,0.35135135135135137,0.25,37,1
pos_014385,0.4186046511627907,0.2558139534883721,0.4186046511627907,0.16666666666666666,43,1
pos_008367,0.4166666666666667,0.25,0.25,0.18181818181818182,12,1
neg_010026,0.2857142857142857,0.21428571428571427,0.42857142857142855,0.15384615384615385,14,0
pos_007714,0.5066666666666667,0.42,0.2733333333333333,0.19463087248322147,150,1
pos_008458,0.4727272727272727,0.34545454545454546,0.36363636363636365,0.2222222222222222,55,1
neg_016890,0.56,0.22,0.2,0.02040816326530612,50,0
neg_010053,0.4927536231884058,0.18840579710144928,0.2608695652173913,0.029411764705882353,69,0
neg_008264,0.47058823529411764,0.23529411764705882,0.3137254901960784,0.02,51,0
neg_005648,0.5384615384615384,0.07692307692307693,0.23076923076923078,0.0,13,0
neg_000236,0.25263157894736843,0.15789473684210525,0.5157894736842106,0.0851063829787234,95,0
neg_007003,0.3902439024390244,0.2926829268292683,0.1951219512195122,0.05,41,0
pos_018436,0.3805309734513274,0.2831858407079646,0.46017699115044247,0.20535714285714285,113,1
pos_012989,0.46875,0.3645833333333333,0.40625,0.29473684210526313,96,1
pos_006405,0.6428571428571429,0.4642857142857143,0.25,0.1111111111111111,28,1
neg_017961,0.3898305084745763,0.2033898305084746,0.23728813559322035,0.034482758620689655,59,0
neg_019470,0.3902439024390244,0.18292682926829268,0.23170731707317074,0.024691358024691357,82,0
neg_005235,0.40186915887850466,0.2523364485981308,0.45794392523364486,0.16037735849056603,107,0
neg_004406,0.5287356321839081,0.2413793103448276,0.26436781609195403,0.046511627906976744,87,0
pos_017782,0.44565217391304346,0.29347826086956524,0.391304347826087,0.1978021978021978,92,1
neg_015965,0.3373493975903614,0.14457831325301204,0.26506024096385544,0.04878048780487805,83,0
pos_014037,0.5227272727272727,0.3409090909090909,0.29545454545454547,0.09302325581395349,44,1
pos_007708,0.4262295081967213,0.3770491803278688,0.4426229508196721,0.2833333333333333,61,1
pos_005410,0.4878048780487805,0.34146341463414637,0.2804878048780488,0.18518518518518517,82,1
neg_010175,0.40384615384615385,0.28846153846153844,0.2692307692307692,0.058823529411764705,52,0
pos_010185,0.43956043956043955,0.32967032967032966,0.38461538461538464,0.25555555555555554,91,1
neg_003377,0.12,0.0,0.52,0.0,25,0
pos_000785,0.5584415584415584,0.3246753246753247,0.24675324675324675,0.07894736842105263,77,1
neg_006726,0.0,0.0,0.8333333333333334,0.0,6,0
neg_007666,0.49019607843137253,0.19607843137254902,0.35294117647058826,0.08,51,0
neg_015761,0.3793103448275862,0.10344827586206896,0.27586206896551724,0.07142857142857142,29,0
neg_013578,0.4811320754716981,0.36792452830188677,0.2169811320754717,0.0380952380952381,106,0
neg_008960,0.32142857142857145,0.19047619047619047,0.27380952380952384,0.060240963855421686,84,0
neg_012560,0.6461538461538462,0.27692307692307694,0.2,0.0625,65,0
pos_011668,0.5675675675675675,0.35135135135135137,0.2972972972972973,0.1506849315068493,74,1
pos_018975,0.5357142857142857,0.32142857142857145,0.32142857142857145,0.2222222222222222,28,1
neg_005272,0.5591397849462365,0.3225806451612903,0.25806451612903225,0.08695652173913043,93,0
neg_011731,0.3424657534246575,0.2328767123287671,0.4931506849315068,0.05555555555555555,73,0
neg_009453,0.2289156626506024,0.08433734939759036,0.4457831325301205,0.012195121951219513,83,0
neg_004304,0.39285714285714285,0.19047619047619047,0.27380952380952384,0.03614457831325301,84,0
neg_017265,0.3695652173913043,0.1956521739130435,0.2826086956521739,0.06666666666666667,46,0
neg_014884,0.41304347826086957,0.21739130434782608,0.21739130434782608,0.06666666666666667,46,0
pos_017191,0.4444444444444444,0.3888888888888889,0.3333333333333333,0.23529411764705882,18,1
neg_017546,0.3404255319148936,0.18085106382978725,0.3404255319148936,0.053763440860215055,94,0
neg_001340,0.5116279069767442,0.4069767441860465,0.23255813953488372,0.15294117647058825,86,0
pos_016151,0.42105263157894735,0.3263157894736842,0.4105263157894737,0.23404255319148937,95,1
neg_008795,0.3372093023255814,0.20930232558139536,0.3023255813953488,0.07058823529411765,86,0
pos_000171,0.5769230769230769,0.34615384615384615,0.2846153846153846,0.17829457364341086,130,1
neg_006209,0.41935483870967744,0.22580645161290322,0.3225806451612903,0.06666666666666667,31,0
neg_018425,0.3404255319148936,0.1276595744680851,0.425531914893617,0.0,47,0
neg_016877,0.6,0.3,0.22857142857142856,0.028985507246376812,70,0
pos_005607,0.5797101449275363,0.4057971014492754,0.30434782608695654,0.17647058823529413,69,1
pos_006315,0.49382716049382713,0.49382716049382713,0.1728395061728395,0.0625,81,1
